1,Left Security Level 1
2,Left Security Level 2
3,Left Security Level 3
4,Left Security Level 4
5,Left Security Level 5
6,Left 3-Bank BOT
7,Left 3-Bank MID
8,Left 3-Bank TOP
9,Right Security Level 1
10,Right Security Level 2
11,Right Security Level 3
12,Right Security Level 4
13,Right Security Level 5
14,Right 3-Bank BOT
15,Right 3-Bank MID
16,Right 3-Bank TOP
17,Spot Weapon
18,Security Level
19,Hurry Up
20,Video Mode
21,Extra Ball
22,Assault
23,Left Ramp Arrow
24,(A)BC
25,100000
26,200000
27,300000
28,500000
29,750000
30,1000000
31,Right Ramp Arrow
32,AB(C)
33,Left Outlane
34,Left Return Lane
35,Right Return Lane
36,Right Outlane
37,Kick Back
38,Left Top Lane
39,Middle Top Lane
40,Right Top Lane
41,Left RPG
42,Left Final Battle
43,Left Orbit Arrow
44,Left Hurry Up
45,(R)ED
46,R(E)D
47,RE(D)
48,Advance Red
49,Right RPG
50,Mystery
51,Right Orbit Arrow
52,Right Hurry Up
53,Start Button
54,Tournament Button
55,Center Ramp Arrow
56,A(B)C
57,Assault Arrow
58,T-X Arrow
59,Lock Arrow
60,Jackpot Arrow
61,Super Jackpot Arrow
62,Special
63,
64,T-X
65,Backbox Top
66,Backbox 2
67,Backbox 3
68,Backbox 4
69,Backbox Bot
70,
71,Terminator Eye
72,(?)
73,Super Jackpot
74,Assault
75,Max Escape
76,Payback Time
77,RPG
78,Final Battle
79,Auto Launch
80,Shoot Again
