11,Special
12,Jet Enter 8K
13,Jet Enter 4K
14,Jet Enter 2K
15,Jet Enter 1K
16,Jet Enter Jewel
17,Sequence Shot 2
18,Single Standup
21,(S)INK
22,S(I)NK
23,SI(N)K
24,SIN(K)
25,(S)HIP
26,S(H)IP
27,SH(I)P
28,SHI(P)
31,Bot Standup Bot
32,Bot Standup Mid
33,Bot Standup Top
34,Ramp 100K
35,R Ramp 200K
36,R Ramp 300K
37,R Ramp 400K
38,R Ramp Million
41,Mid Standup Top
42,Mid Standup Mid
43,Mid Standup Bot
44,Left Drain
45,Left Return
46,R Return
47,R Drain
48,Shoot Again
51,Top Standup Bot
52,Top Standup Mid
53,Top Standup Top
54,Lock 1
55,Lock 2
56,Lockup Jewel
57,Left Ramp Coins
58,Bot Stndup Jewel
61,Mid Ramp Jewel
62,Top Loop Jewel
63,Top Stndup Jewel
64,Broadside Jewel
65,Bot Stndup Jewel
66,R Ramp Jewel
67,Sequence Shot 1
68,Multiball Release
71,Millions
72,Rigging Swing
73,Treasure Chest
74,Walk the Plank
75,Instant Multiball
76,Knife Throw
77,Polly
78,Insert Left
81,Skill Shot 1
82,Skill Shot 2
83,Mid Ramp L
84,Mid Ramp M
85,Mid Ramp R
86,Jackpot
87,Insert Right
88,Credit Button
